datetimestamp,temp,sal,do_mgl,ph
2017-04-25,24.528125,15.295833333333334,5.109375,7.278125
2017-04-26,25.302083333333332,13.609375,5.761458333333334,7.173958333333333
2017-04-27,24.904166666666665,14.741666666666667,4.721875,7.160416666666666
2017-04-28,26.1625,14.397916666666667,4.648958333333334,7.010416666666667
2017-04-29,26.216666666666665,15.3,5.101041666666667,6.980208333333334
2017-04-30,25.378125,14.153125,5.244791666666667,6.921875
2017-05-01,23.102105263157895,8.528421052631579,4.733684210526316,6.376842105263158
2017-05-02,23.71875,13.46875,3.15625,6.754166666666666
2017-05-03,23.658333333333335,13.26875,2.580208333333333,6.734375
2017-05-04,19.835416666666667,0.5322916666666666,5.96875,5.089583333333334
2017-05-05,18.327083333333334,0.10104166666666667,5.716666666666667,4.602083333333333
2017-05-06,18.886458333333334,3.0354166666666664,5.740625,5.545833333333333
2017-05-07,20.59375,8.278125,4.913541666666666,6.646875
2017-05-08,21.04479166666667,13.297916666666667,4.433333333333334,7.151041666666667
2017-05-09,21.721875,14.69375,4.378125,7.2375
2017-05-10,22.780208333333334,15.670833333333334,3.8760416666666666,7.195833333333333
2017-05-11,23.626315789473683,14.41578947368421,3.3663157894736844,6.942105263157894
2017-05-12,24.973958333333332,12.972916666666666,2.966666666666667,6.826041666666667
2017-05-13,24.771875,13.427083333333334,1.703125,6.769791666666666
2017-05-14,24.465625,15.236458333333333,2.7604166666666665,6.980208333333334
2017-05-15,24.594791666666666,15.116666666666667,1.9427083333333333,6.870833333333334
2017-05-16,24.886458333333334,14.479166666666666,1.315625,6.763541666666667
2017-05-17,26.615625,12.753125,2.0541666666666667,6.6937500000000005
2017-05-18,27.084375,12.858333333333333,2.042708333333333,6.730208333333334
2017-05-19,26.6,12.861458333333333,1.0083333333333333,6.663541666666666
2017-05-20,26.283333333333335,12.190625,0.2760416666666667,6.597916666666666
2017-05-21,26.485416666666666,12,0.3145833333333333,6.602083333333333
2017-05-22,26.56736842105263,12.617894736842105,1.1989473684210525,6.687368421052632
2017-05-23,25.665625,12.857291666666667,1.071875,6.619791666666666
2017-05-24,25.819791666666667,13.073958333333334,1.1208333333333333,6.686458333333333
2017-05-25,26.416666666666664,14.734375,3.021875,6.989583333333333
2017-05-26,26.015625,14.263541666666667,2.082291666666667,6.894791666666666
2017-05-27,25.759375,13.669791666666667,1.3020833333333333,6.79375
2017-05-28,25.934375,13.378125,0.7385416666666667,6.747916666666667
2017-05-29,24.629166666666666,2.107291666666667,4.761458333333334,5.421875
2017-05-30,23.773958333333333,0.08750000000000001,4.736458333333333,4.882291666666667
2017-05-31,23.832291666666666,0.9583333333333334,4.5875,5.047916666666667
2017-06-01,23.854166666666668,3.2739583333333333,4.096875,5.525
2017-06-02,24.801041666666666,3.002083333333333,3.91875,5.433333333333334
2017-06-03,24.94375,0.17291666666666666,4.785416666666666,4.842708333333333
2017-06-04,25.315625,4.203125,3.0864583333333333,5.669791666666667
2017-06-05,25.977083333333333,4.573958333333334,2.7447916666666665,5.745833333333334
2017-06-06,25.697916666666668,5.74375,2.646875,6.0125
2017-06-07,24.545833333333334,0.2791666666666667,4.891666666666667,5.036458333333333
2017-06-08,26.254166666666666,11.267708333333333,3.2302083333333336,7.0375
2017-06-09,26.025,10.039583333333333,2.6177083333333333,6.78125
2017-06-10,26.0375,8.61875,2.2666666666666666,6.570833333333333
2017-06-11,26.38854166666667,6.611458333333333,2.2552083333333335,6.213541666666667
2017-06-12,26.50625,6.720833333333333,1.2979166666666666,6.28125
2017-06-13,27.390625,10.142708333333333,1.090625,6.753125
2017-06-14,26.808333333333334,8.182291666666666,2.7427083333333333,6.428125
2017-06-15,25.038541666666667,2.38125,3.896875,5.427083333333333
2017-06-16,25.534375,3.2135416666666665,3.582291666666667,5.582291666666666
